Genre,Number of Reviews,Size,Version,Min Price,Max Price,Age,Month,Day,Year,Min Downloads,Minimum Android Version,Interactive Element Score
39,1273,9.6,11,0.0,0.0,3,5,22,2020,10000,18,0
14,5,6.9,5,0.0,0.0,3,2,6,2020,100,11,0
12,4492349,47.0,14,0.0,0.0,12,5,22,2020,100000000,14,5
27,904603,12.0,5,0.0,0.0,3,10,22,2019,100000000,9,0
42,751796,36.0,4,10.0,1000.0,12,6,22,2020,100000000,11,5
36,79876,12.0,4,0.0,0.0,3,5,25,2020,50000000,11,0
16,30,11.0,2,0.0,0.0,3,5,28,2019,10000,11,1
12,195059,-1.0,2,0.0,0.0,3,6,16,2020,10000000,11,5
29,584346,35.0,6,170.0,5000.0,12,6,17,2020,100000000,11,8
8,71,1.9,2,0.0,0.0,3,9,4,2019,10000,10,0
15,21,9.5,21,0.0,0.0,3,6,3,2020,1000,13,0
16,319,32.0,2,0.0,0.0,3,6,7,2020,10000,11,0
36,538550,-1.0,0,50.0,11100.0,18,6,23,2020,10000000,0,7
3,2988,68.0,2,160.0,8200.0,16,4,25,2019,500000,5,3
8,10,48.0,2,0.0,0.0,3,6,25,2020,1000,14,1
30,260,5.9,2,0.0,0.0,3,3,16,2020,10000,12,0
11,347,50.0,2,0.0,0.0,12,5,1,2020,500000,11,0
39,652,19.0,2,0.0,0.0,3,6,3,2020,10000,14,0
42,4400494,11.0,8,179.99,179.99,3,6,4,2020,100000000,16,2
14,213,12.0,4,0.0,0.0,3,7,29,2019,1000,14,0
14,33,6.2,2,0.0,0.0,3,4,4,2018,10000,4,1
1,14192,19.0,2,0.0,0.0,3,2,5,2018,1000000,5,0
1,14580,-1.0,0,120.0,120.0,3,6,18,2020,1000000,11,2
8,124,15.0,7,0.0,0.0,3,5,31,2020,100000,16,1
18,10631,33.0,6,0.0,0.0,3,6,23,2020,1000000,14,5
29,6211253,-1.0,9,170.0,1750.0,3,4,29,2020,100000000,0,4
8,572,15.0,5,0.0,0.0,3,3,19,2020,10000,16,4
12,13841755,-1.0,0,60.0,8700.0,12,6,25,2020,500000000,0,11
28,17771,16.0,2,89.99,599.0,3,6,15,2020,5000000,14,0
36,259615,61.0,2,65.0,13830.0,18,6,21,2020,10000000,16,8
15,63521,-1.0,0,50.0,5800.0,12,5,23,2020,1000000,16,2
16,601,7.4,6,0.0,0.0,3,3,31,2019,100000,9,0
16,11723,2.8,6,0.0,0.0,3,3,31,2019,1000000,11,0
14,84,21.0,2,0.0,0.0,3,3,3,2020,5000,14,0
21,20,14.0,4,0.0,0.0,3,6,13,2019,5000,14,1
39,21575,6.0,2,0.0,0.0,3,8,13,2019,5000000,10,0
36,298398,44.0,6,85.0,7600.0,12,6,22,2020,50000000,16,1
36,7204596,-1.0,0,40.0,10500.0,12,6,25,2020,100000000,0,3
42,43468,1.6,19,0.0,0.0,3,10,20,2018,10000000,5,0
14,13582,8.8,32,0.0,0.0,3,6,16,2020,500000,21,0
35,52691,37.0,4,65.0,690.0,7,6,16,2020,10000000,11,3
35,92866,47.0,5,70.0,1350.0,3,6,25,2020,50000000,11,2
22,540,23.0,4,0.0,0.0,3,4,24,2020,100000,14,0
39,159188,12.0,4,700.0,2500.0,3,4,26,2020,10000000,16,3
14,31,3.8,2,0.0,0.0,3,5,16,2020,5000,16,0
15,157085,53.0,4,85.0,1700.0,12,6,25,2020,10000000,16,3
28,396274,-1.0,0,15.0,1000.0,3,6,26,2020,50000000,0,3
4,166,5.1,7,0.0,0.0,3,1,20,2020,10000,13,0
36,295490,-1.0,0,11.0,17200.0,18,6,26,2020,10000000,0,3
31,1204985,89.0,2,85.0,8400.0,3,6,26,2020,100000000,14,0
16,93,12.0,2,0.0,0.0,3,11,16,2019,1000,14,0
32,1255,34.0,2,0.0,0.0,3,6,28,2018,100000,11,0
4,69976,-1.0,0,0.0,0.0,3,6,26,2020,1000000,0,0
12,115511064,-1.0,4,0.0,0.0,3,6,24,2020,5000000000,10,3
12,2236083,-1.0,4,0.0,0.0,3,6,24,2020,100000000,10,5
40,2425607,11.0,8,0.0,0.0,3,6,24,2020,100000000,11,0
25,13,20.0,5,0.0,0.0,3,6,8,2018,1000,11,0
0,1427847,29.0,2,180.0,9400.0,3,6,26,2020,100000000,17,2
14,136,3.7,6,0.0,0.0,3,8,30,2019,5000,11,0
18,22,1022.0,2,0.0,0.0,3,7,13,2015,5000,7,1
39,1270,5.1,2,350.0,1400.0,3,4,2,2020,100000,10,3
32,1063362,16.0,4,121.86,6115.0,3,5,10,2019,100000000,9,3
3,1039209,20.0,2,121.86,6115.0,16,11,14,2019,50000000,9,2
28,10,13.0,2,0.0,0.0,3,12,5,2019,5000,10,0
17,16,22.0,2,0.0,0.0,3,7,23,2019,1000,14,0
15,778508,15.0,6,0.0,0.0,12,6,25,2020,10000000,16,0
28,291,4.3,2,0.0,0.0,3,2,26,2020,50000,16,0
39,1249,8.5,4,420.0,420.0,3,6,7,2020,100000,16,4
12,8026,1.2,5,0.0,0.0,3,6,13,2020,1000000,9,5
18,1128417,101.0,6,0.0,0.0,3,6,18,2020,50000000,14,5
39,714921,-1.0,0,0.0,0.0,3,5,27,2020,100000000,14,0
20,6670,51.0,26,0.0,0.0,3,3,2,2020,1000000,11,0
25,5,70.0,4,0.0,0.0,3,1,17,2020,100,11,0
29,12395,15.0,5,130.0,500.0,3,6,22,2020,1000000,13,0
28,1678800,-1.0,0,0.0,0.0,3,6,24,2020,100000000,0,9
14,573912,-1.0,0,90.0,180.0,3,6,12,2020,50000000,0,0
14,2162,-1.0,2,0.0,0.0,3,9,16,2019,1000000,11,4
4,137,4.2,14,0.0,0.0,3,3,18,2020,10000,11,0
4,28,4.2,16,0.0,0.0,3,3,18,2020,5000,11,0
4,31,4.2,10,0.0,0.0,3,3,18,2020,10000,11,0
4,59,4.2,10,0.0,0.0,3,3,18,2020,10000,11,0
4,90,4.2,16,0.0,0.0,3,5,2,2020,10000,11,0
25,54,6.8,2,0.0,0.0,3,5,9,2020,1000,16,0
39,263043,-1.0,6,60.0,5400.0,12,6,24,2020,50000000,14,1
39,35608,-1.0,5,60.0,9400.0,3,6,24,2020,10000000,16,0
36,4807385,-1.0,5,10.0,25200.0,12,6,23,2020,100000000,13,5
27,1436,-1.0,0,0.0,0.0,3,6,9,2017,100000,0,0
36,5241,28.0,2,69.0,24900.0,18,6,17,2020,1000000,16,8
18,483,8.0,4,0.0,0.0,3,5,18,2020,10000,14,0
3,499,15.0,2,0.0,0.0,3,1,17,2020,100000,8,0
7,92,2.9,2,0.0,0.0,3,10,19,2019,10000,9,0
3,218,55.0,2,0.0,0.0,3,2,14,2020,50000,9,0
31,174,14.0,2,0.0,0.0,3,5,29,2019,50000,11,0
18,28796,56.0,4,900.0,6300.0,3,6,15,2020,1000000,16,2
3,25266,28.0,2,85.0,4200.0,7,7,29,2019,1000000,11,3
3,1513,69.0,2,85.0,8300.0,12,4,6,2020,100000,14,3
30,34,2.5,1,0.0,0.0,3,4,7,2018,5000,10,0
7,40738,21.0,10,59.0,5000.0,12,6,19,2020,1000000,11,2
39,60416,166.0,17,0.0,0.0,3,5,7,2020,50000000,11,0
36,21044657,90.0,18,80.0,8300.0,12,6,24,2020,1000000000,11,1
42,526251,32.0,6,0.0,0.0,12,6,22,2020,100000000,11,5
0,434,50.0,2,0.0,0.0,3,11,21,2019,50000,9,0
0,17713,95.0,2,170.0,5900.0,16,5,22,2019,1000000,5,3
28,63,8.9,2,0.0,0.0,12,6,9,2019,10000,16,1
32,6844,93.0,2,0.0,0.0,16,4,12,2017,500000,5,0
34,1252957,31.0,9,0.0,0.0,12,6,25,2020,100000000,12,1
14,17946,-1.0,0,490.0,11700.0,3,6,14,2020,1000000,0,4
40,280451,7.7,15,0.0,0.0,3,5,11,2020,10000000,12,0
40,1630039,15.0,5,0.0,0.0,3,6,25,2020,10000000,16,7
14,364,11.0,2,490.0,11700.0,3,3,27,2020,10000,16,3
27,118,11.0,2,0.0,0.0,3,9,4,2019,10000,10,0
31,461,930.0,2,0.0,0.0,3,2,15,2016,10000,3,0
28,801,13.0,2,0.0,0.0,3,1,10,2020,50000,11,0
39,1223,13.0,2,139.99,139.99,3,1,14,2020,100000,11,3
22,96,1.1,2,0.0,0.0,3,5,29,2016,10000,4,0
39,4703,4.0,6,0.0,0.0,3,3,28,2020,500000,6,0
12,202,14.0,4,0.0,0.0,3,3,8,2019,10000,16,0
39,188,710.0,2,0.0,0.0,3,5,23,2018,10000,6,0
42,21351,8.8,4,110.0,240.0,3,3,23,2020,10000000,11,0
42,38456,9.7,2,0.0,0.0,3,6,22,2020,10000000,17,0
14,35,3.0,21,0.0,0.0,3,4,18,2020,1000,17,0
25,26637,43.0,2,131.94,26000.0,18,2,26,2020,1000000,17,3
14,30,7.6,2,0.0,0.0,3,2,20,2020,5000,11,5
28,177,9.8,2,0.0,0.0,3,1,12,2019,10000,7,1
42,147184,8.4,2,190.0,190.0,3,5,24,2020,10000000,14,0
37,780,-1.0,5,0.0,0.0,3,12,6,2019,100000,0,7
16,15578,43.0,4,0.0,0.0,3,6,15,2020,1000000,14,0
30,216900,-1.0,0,0.0,0.0,3,3,9,2020,10000000,0,0
34,3981,23.0,6,0.0,0.0,3,6,23,2020,500000,13,0
16,150,13.0,4,0.0,0.0,3,5,28,2018,10000,6,5
42,277657,9.0,2,0.0,0.0,12,5,24,2020,100000000,17,0
39,3930055,-1.0,5,65.0,3400.0,3,6,13,2020,100000000,0,0
22,887,23.0,7,0.0,0.0,3,4,16,2020,100000,11,0
42,136963,8.9,2,0.0,0.0,3,6,12,2020,50000000,17,0
28,24115,12.0,16,0.0,0.0,3,5,21,2020,10000000,12,0
28,181276,5.5,4,10.0,150.0,7,6,24,2020,10000000,18,3
25,114,-1.0,0,0.0,0.0,3,2,15,2017,10000,11,0
18,1102723,16.0,2,180.0,3350.0,3,6,2,2020,100000000,14,0
15,10,9.2,4,0.0,0.0,16,4,26,2020,1000,11,0
8,820,40.0,2,0.0,0.0,3,7,30,2019,10000,11,0
12,530253,53.0,4,70.0,1700.0,3,6,8,2020,10000000,16,1
27,193026,14.0,10,0.0,0.0,3,2,20,2020,50000000,14,1
34,5525830,-1.0,0,0.0,0.0,3,6,18,2020,100000000,0,1
14,173,29.0,2,0.0,0.0,3,3,1,2019,50000,10,0
14,30817,7.5,4,0.0,0.0,3,5,27,2020,1000000,11,0
30,105013,14.0,4,0.0,0.0,3,6,26,2020,10000000,14,4
14,46,8.0,1,0.0,0.0,3,5,24,2019,5000,14,5
36,1460327,28.0,2,0.0,0.0,12,6,26,2020,100000000,11,1
36,37214,7.1,4,0.0,0.0,12,6,22,2020,1000000,16,1
16,714386,-1.0,4,0.0,0.0,3,5,18,2020,50000000,16,0
15,8216338,-1.0,0,0.0,0.0,12,6,24,2020,100000000,0,0
17,1774865,-1.0,0,0.0,0.0,3,6,25,2020,50000000,0,0
18,8,1.6,2,0.0,0.0,3,2,6,2020,500,10,0
8,61071,9.9,7,0.0,0.0,3,6,18,2020,10000000,11,0
12,72097,27.0,5,0.0,0.0,3,4,24,2020,1000000,11,0
14,728,6.2,2,0.0,0.0,3,11,21,2018,100000,11,0
18,700,2.1,2,0.0,0.0,3,10,23,2018,100000,10,0
29,2985221,20.0,5,130.0,3990.0,3,6,20,2020,100000000,16,3
9,248965,-1.0,0,0.0,0.0,3,3,28,2020,50000000,0,0
3,1317474,80.0,2,55.0,280.0,3,6,23,2020,100000000,14,3
39,253,13.0,2,0.0,0.0,3,11,22,2019,100000,11,0
18,4601,19.0,5,0.0,0.0,3,11,5,2019,1000000,14,0
35,132655,45.0,6,320.0,1600.0,7,3,16,2020,10000000,16,3
35,123265,39.0,9,240.0,890.0,3,3,5,2020,10000000,16,2
39,1679,7.5,18,0.0,0.0,3,5,29,2020,100000,11,0
10,31408,-1.0,4,120.0,7900.0,12,8,2,2019,1000000,10,3
28,182,6.3,2,0.0,0.0,12,6,3,2019,1000,12,0
15,1661,20.0,8,0.0,0.0,3,2,27,2020,1000000,12,2
8,37,31.0,2,0.0,0.0,3,6,24,2020,1000,14,0
31,69322,68.0,4,60.0,1000.0,3,11,6,2019,1000000,11,2
39,671,3.3,2,0.0,0.0,3,9,18,2019,1000000,16,5
25,47,4.3,2,0.0,0.0,3,3,28,2019,5000,16,0
37,5550,46.0,2,0.0,0.0,3,6,26,2020,100000,16,4
12,12232123,-1.0,0,60.0,13000.0,3,6,18,2020,500000000,0,7
4,836221,25.0,9,220.0,690.0,3,6,25,2020,50000000,11,1
34,414,5.8,2,0.0,0.0,3,6,20,2020,100000,14,0
42,1721,10.0,2,0.0,0.0,3,5,28,2020,1000000,11,0
15,23463,16.0,7,0.0,0.0,3,6,23,2020,5000000,14,0
28,22,6.5,7,90.0,1100.0,3,9,25,2019,10000,12,0
28,352,6.5,7,90.0,1100.0,3,9,25,2019,100000,12,0
39,23844,8.4,8,360.0,1150.0,3,6,16,2020,1000000,9,0
30,28560,19.0,6,0.0,0.0,3,11,28,2019,10000000,16,0
41,1924,13.0,6,430.0,1300.0,3,4,1,2020,100000,16,1
28,168,5.6,2,0.0,0.0,3,10,25,2018,50000,9,1
39,1061,13.0,7,0.0,0.0,3,10,29,2019,100000,11,0
6,95583,19.0,4,10.0,5726.49,3,4,24,2020,5000000,14,4
14,293,8.5,5,0.0,0.0,3,4,8,2020,10000,11,0
39,338,81.0,2,0.0,0.0,3,9,28,2018,100000,9,0
11,29,5.3,2,0.0,0.0,3,1,21,2020,100,11,0
14,24725,17.0,2,10.0,10000.0,3,6,26,2020,1000000,14,4
15,561560,92.0,4,60.0,7500.0,3,6,26,2020,10000000,17,1
42,94,25.0,2,0.0,0.0,3,1,2,2020,10000,14,1
30,715016,-1.0,0,330.96,19884.2,3,6,24,2020,50000000,0,3
39,5561,15.0,2,0.0,0.0,3,6,17,2020,100000,16,0
30,49,6.9,2,0.0,0.0,3,12,26,2019,10000,16,0
8,103,1.5,4,0.0,0.0,3,4,20,2019,10000,9,0
14,33418,46.0,5,60.87,390.0,3,9,19,2018,1000000,15,3
12,57,33.0,2,0.0,0.0,3,6,9,2020,1000,18,1
17,167,10.0,4,0.0,0.0,3,6,8,2020,10000,12,0
25,5294,20.0,8,0.0,0.0,3,3,20,2017,100000,13,7
34,7466675,54.0,10,10.0,6939.0,3,6,19,2020,100000000,13,3
30,1158,-1.0,7,0.0,0.0,3,6,24,2020,100000,18,0
30,489,16.0,6,0.0,0.0,3,6,18,2020,10000,18,0
31,85767,-1.0,2,60.0,6200.0,3,5,18,2020,1000000,14,2
28,8048852,20.0,0,29.99,1300.0,12,6,26,2020,100000000,0,3
8,67147,8.7,10,190.0,190.0,3,8,2,2019,5000000,11,0
18,1159277,4.0,2,0.0,0.0,3,5,31,2020,100000000,16,0
15,1922,7.2,4,0.0,0.0,3,5,20,2019,100000,14,1
8,27841,6.1,14,0.0,0.0,3,3,9,2020,1000000,9,0
14,1603,6.3,2,0.0,0.0,3,6,25,2020,100000,16,0
21,1858,89.0,8,0.0,0.0,3,6,16,2020,100000,18,1
12,3460694,-1.0,30,0.0,0.0,3,6,25,2020,100000000,0,6
22,76094,-1.0,0,0.0,0.0,3,6,22,2020,10000000,0,0
39,4277,14.0,4,0.0,0.0,3,7,12,2014,500000,5,0
39,284,203.0,2,0.0,0.0,3,9,16,2014,10000,2,0
12,5371788,-1.0,0,0.0,0.0,12,6,6,2020,500000000,0,1
36,264599,-1.0,0,0.0,0.0,12,5,15,2020,10000000,0,1
42,1386409,-1.0,0,0.0,0.0,3,5,7,2020,100000000,0,0
21,216,1.6,2,0.0,0.0,3,12,11,2019,10000,14,0
42,284359,-1.0,20,0.0,0.0,3,6,19,2020,10000000,16,0
12,1272,6.6,5,0.0,0.0,3,4,30,2020,1000000,14,5
3,38402,36.0,0,30.0,1550.0,12,1,31,2020,5000000,11,3
29,705963,-1.0,2,65.0,1350.0,12,6,16,2020,50000000,14,2
39,225433,7.8,4,120.0,120.0,3,12,4,2019,50000000,11,0
31,3622,2.6,2,131.25,3200.0,3,8,20,2017,100000,9,2
37,127,12.0,2,0.0,0.0,3,2,28,2020,10000,14,0
12,81069,32.0,18,0.0,0.0,3,6,26,2020,5000000,16,0
34,150,13.0,2,0.0,0.0,3,3,9,2020,100000,14,0
8,27,-1.0,0,0.0,0.0,3,9,16,2019,10000,0,0
41,253421,19.0,5,0.0,0.0,3,6,24,2020,10000000,11,0
39,283,24.0,4,0.0,0.0,3,4,2,2020,10000,11,0
14,71,11.0,2,490.0,11700.0,3,3,29,2020,5000,16,3
29,69187,7.7,4,0.0,0.0,3,11,3,2019,10000000,9,2
28,906,69.0,2,0.0,0.0,3,6,12,2020,100000,11,3
39,604178,-1.0,0,0.0,0.0,3,4,14,2020,100000000,0,0
42,749297,27.0,5,330.0,11100.0,3,6,17,2020,50000000,16,2
42,4211,17.0,2,340.0,17100.0,3,6,15,2020,100000,16,3
22,818,12.0,6,0.0,0.0,3,5,25,2020,100000,12,0
29,7660,26.0,2,700.0,700.0,3,5,30,2020,5000000,12,0
39,21,5.0,2,0.0,0.0,3,5,24,2019,1000,20,0
36,3957771,50.0,6,10.0,26000.0,12,6,24,2020,100000000,11,8
6,121581,31.0,4,80.0,17400.0,3,6,5,2020,10000000,11,3
18,585,15.0,4,0.0,0.0,3,5,7,2020,50000,18,0
28,821,1.9,19,0.0,0.0,3,4,18,2020,100000,14,5
27,420,12.0,2,0.0,0.0,3,9,4,2019,10000,10,0
28,570,6.3,2,0.0,0.0,3,10,26,2018,100000,9,1
35,868,141.0,2,320.0,6400.0,3,5,26,2020,10000,14,3
22,4626,5.7,4,0.0,0.0,3,3,4,2020,50000,12,4
14,32,3.7,4,0.0,0.0,3,5,30,2020,1000,10,0
21,9852,1.7,2,0.0,0.0,3,12,17,2016,1000000,10,0
39,689,8.8,7,0.0,0.0,3,6,5,2017,50000,10,0
8,127538,-1.0,0,0.0,0.0,3,4,18,2020,10000000,0,0
14,49,5.6,6,0.0,0.0,3,5,29,2019,5000,16,0
16,309,8.1,4,0.0,0.0,3,5,5,2020,50000,16,0
39,400,3.1,2,270.0,270.0,3,5,23,2020,10000,14,0
29,613420,-1.0,6,0.0,0.0,3,6,4,2020,10000000,11,0
42,482481,9.7,2,0.0,0.0,3,6,24,2020,50000000,17,0
42,315,9.8,4,0.0,0.0,3,6,25,2020,50000,11,0
42,7307800,73.0,5,10.0,10801.8,12,6,24,2020,500000000,11,8
42,220949,16.0,4,97.0,8600.0,12,5,21,2020,50000000,11,4
42,23350,6.3,2,0.0,0.0,3,8,26,2019,10000000,16,0
42,1577,6.6,2,0.0,0.0,3,5,12,2020,500000,13,0
39,116762,17.0,6,50.0,50.0,3,4,17,2020,10000000,14,0
29,2126931,-1.0,0,53.01,650.0,12,6,26,2020,100000000,0,1
14,6221,6.1,4,0.0,0.0,3,7,11,2017,500000,10,0
12,10922,5.7,4,430.0,13800.0,18,12,5,2019,5000000,11,7
28,127,11.0,2,0.0,0.0,3,7,5,2019,50000,9,0
